,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
423,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/24/2019 12:43,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BigElad,21,TRUE,FALSE,NA,NA
424,RT @kathyluwho: Nothing to see here. Just a lobbyist dad -- whose son was expelled from college through #TitleIX process -- who started a d…,FALSE,0,NA,4/24/2019 12:42,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindsaywise,10,TRUE,FALSE,NA,NA
425,Nothing to see here. Just a lobbyist dad -- whose son was expelled from college through #TitleIX process -- who sta… https://t.co/Gm4WPkj1Gf,FALSE,18,NA,4/24/2019 12:39,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kathyluwho,10,FALSE,FALSE,NA,NA
426,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 12:06,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",carolinefan,38,TRUE,FALSE,NA,NA
427,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/24/2019 12:06,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",collhistgarden,21,TRUE,FALSE,NA,NA
428,"Richard McIntosh, Missouri lobbyist and father of sexually-assaulting son expelled from @WashingtonUniv, and Missou… https://t.co/aHFyHAT7WC",FALSE,2,NA,4/24/2019 12:03,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ChemicalEyeGuy,2,FALSE,FALSE,NA,NA
429,RT @TitleIXtigers: Great to see Clients @avasmith88 and Eilidh Seedhouse (@140468) representing their country last weekend. Big weekend for…,FALSE,0,NA,4/24/2019 12:00,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",avasmith88,3,TRUE,FALSE,NA,NA
430,"RT @Kip_Kendrick: As I've said time and again, #TitleIX bill would create a structure where student with the most money would win appeal pr…",FALSE,0,NA,4/24/2019 11:51,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beedubyah1967,17,TRUE,FALSE,NA,NA
431,"And the war on TitleIX and mostly women, has a dark money sponsor.  These changes allow retribution by the accused… https://t.co/NZQrywl9eE",FALSE,0,NA,4/24/2019 11:34,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",f9neye,0,FALSE,FALSE,NA,NA
432,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 11:28,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ES03784893,28,TRUE,FALSE,NA,NA
433,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 10:56,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kzahnn,38,TRUE,FALSE,NA,NA
434,"Couple things.. 
1. I suck at playoffs. 
2. How is it possible to beat Fleury?",FALSE,0,NA,4/24/2019 10:55,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
435,RT @tonymess: This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,0,NA,4/24/2019 9:29,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SharkFu,7,TRUE,FALSE,NA,NA
436,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/24/2019 8:23,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SharkFu,21,TRUE,FALSE,NA,NA
437,RT @champ4autism: Lobbyist’s crusade to change Title IX in #Missouri stems from his son’s expulsion… https://t.co/Sf6dBuyuBC,FALSE,1,NA,4/24/2019 8:02,TRUE,NA,1.12E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",edmlmd,1,FALSE,FALSE,NA,NA
438,RT @TitleIXtigers: Great to see Clients @avasmith88 and Eilidh Seedhouse (@140468) representing their country last weekend. Big weekend for…,FALSE,0,NA,4/24/2019 7:46,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NicolaPitticas,3,TRUE,FALSE,NA,NA
439,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/24/2019 7:12,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Beers_and_cigar,21,TRUE,FALSE,NA,NA
440,"RT @Kip_Kendrick: As I've said time and again, #TitleIX bill would create a structure where student with the most money would win appeal pr…",FALSE,0,NA,4/24/2019 7:10,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DSchwara,17,TRUE,FALSE,NA,NA
441,Great to see Clients @avasmith88 and Eilidh Seedhouse (@140468) representing their country last weekend. Big weeken… https://t.co/yR3eu1pxj0,FALSE,11,NA,4/24/2019 7:06,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIXtigers,3,FALSE,FALSE,NA,NA
442,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/24/2019 7:03,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lawbibliophile,21,TRUE,FALSE,NA,NA
443,Lobbyist’s crusade to change Title IX in #Missouri stems from his son’s expulsion https://t.co/VUsyNHq6u6 #TitleIX… https://t.co/arr2iEo9oc,FALSE,0,NA,4/24/2019 6:48,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",champ4autism,0,FALSE,FALSE,NA,NA
444,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 4:22,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KillerTomato,38,TRUE,FALSE,NA,NA
445,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:58,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drtessthompson,10,TRUE,FALSE,NA,NA
446,Never too late to remember &amp; honor #PatsyMink- Incredible I never learned of you until late college. you’re no less… https://t.co/5Jho8q1DDF,FALSE,7,NA,4/24/2019 3:52,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamtheAnt,0,FALSE,FALSE,NA,NA
447,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:44,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LauraSchaible,10,TRUE,FALSE,NA,NA
448,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/24/2019 3:36,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ann_bickel,21,TRUE,FALSE,NA,NA
449,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 3:35,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sfines,38,TRUE,FALSE,NA,NA
450,RT @tonymess: This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,0,NA,4/24/2019 3:33,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",showmeblues,7,TRUE,FALSE,NA,NA
451,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:32,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kphar,10,TRUE,FALSE,NA,NA
452,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:28,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maggie_dunham,10,TRUE,FALSE,NA,NA
453,RT @tonymess: This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,0,NA,4/24/2019 3:28,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RConnelly_,7,TRUE,FALSE,NA,NA
454,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alisagbrnelson,10,TRUE,FALSE,NA,NA
455,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScottCharton,10,TRUE,FALSE,NA,NA
456,RT @jalynmarcell2: Title IX was created to improve discrimination against women in access to opportunities in institutions. 80% of colleges…,FALSE,0,NA,4/24/2019 3:22,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JannonJaye,1,TRUE,FALSE,NA,NA
457,"The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to c… https://t.co/rLcRxkQaQ9",FALSE,68,NA,4/24/2019 3:17,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahfelts,21,FALSE,FALSE,NA,NA
458,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:16,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SharkFu,10,TRUE,FALSE,NA,NA
459,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:16,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ByEdMcKinley,10,TRUE,FALSE,NA,NA
460,"RT @bycrystalthomas: ""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out of n…",FALSE,0,NA,4/24/2019 3:16,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BryanLowry3,10,TRUE,FALSE,NA,NA
461,"""The Title IX legislation has gone off “like a bomb” this session, @gcmitts said, as the bills seemed to come out o… https://t.co/r5v44mTjKD",FALSE,8,NA,4/24/2019 3:15,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bycrystalthomas,10,FALSE,FALSE,NA,NA
462,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 3:12,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gcmitts,28,TRUE,FALSE,NA,NA
463,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 3:12,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealJTIII,38,TRUE,FALSE,NA,NA
464,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 3:05,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ann_bickel,38,TRUE,FALSE,NA,NA
465,RT @tonymess: This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,0,NA,4/24/2019 2:52,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",showmeopie,7,TRUE,FALSE,NA,NA
466,"RT @GCCPIO: Wednesday! Title IX: Let Them Play: Screening of “Sporting Chance,” NCAA documentary on the impact of Title IX on women’s sport…",FALSE,0,NA,4/24/2019 2:49,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ProfSomo,1,TRUE,FALSE,NA,NA
467,RT @tonymess: This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,0,NA,4/24/2019 2:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kdm816,7,TRUE,FALSE,NA,NA
468,"RT @Kip_Kendrick: As I've said time and again, #TitleIX bill would create a structure where student with the most money would win appeal pr…",FALSE,0,NA,4/24/2019 2:44,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KJsavestheworld,17,TRUE,FALSE,NA,NA
469,RT @tonymess: This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,0,NA,4/24/2019 2:43,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScottCharton,7,TRUE,FALSE,NA,NA
470,"RT @Kip_Kendrick: As I've said time and again, #TitleIX bill would create a structure where student with the most money would win appeal pr…",FALSE,0,NA,4/24/2019 2:40,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coleman_miz,17,TRUE,FALSE,NA,NA
471,"RT @Kip_Kendrick: As I've said time and again, #TitleIX bill would create a structure where student with the most money would win appeal pr…",FALSE,0,NA,4/24/2019 2:39,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HR_Pundit,17,TRUE,FALSE,NA,NA
472,ON-THE-RECORD FROM MISSOURI DUE PROCESS COALITION SPOKESMAN GREGG KELLER: “Missouri is part of a national movement… https://t.co/l3YEuFLwRu,FALSE,1,NA,4/24/2019 2:34,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RGreggKeller,0,FALSE,FALSE,NA,NA
473,This aged well: https://t.co/PTAUXczt4R via @stltoday #TitleIX #moleg https://t.co/KgbuNdx12h,FALSE,35,NA,4/24/2019 2:20,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tonymess,7,FALSE,FALSE,NA,NA
474,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 2:11,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KPHennosy,38,TRUE,FALSE,NA,NA
475,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 2:08,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JHillport,38,TRUE,FALSE,NA,NA
476,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 2:08,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eckert_mark,28,TRUE,FALSE,NA,NA
477,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 2:05,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThreeColumnsArt,38,TRUE,FALSE,NA,NA
478,"@angrylesbean @MikeGravel It doesn't matter their motivation, male bodies don't belong in girls and women's sports.… https://t.co/knCOhQpqL6",FALSE,2,angrylesbean,4/24/2019 1:47,TRUE,1.12E+18,1.12E+18,1.03E+18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoggyTrails,0,FALSE,FALSE,NA,NA
479,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 1:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sfines,28,TRUE,FALSE,NA,NA
480,"RT @Kip_Kendrick: As I've said time and again, #TitleIX bill would create a structure where student with the most money would win appeal pr…",FALSE,0,NA,4/24/2019 1:46,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sfines,17,TRUE,FALSE,NA,NA
481,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 1:37,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dboyer99,38,TRUE,FALSE,NA,NA
482,RT @sarahfelts: Whoa. #MoLeg #TitleIX https://t.co/84IfRcqzld,FALSE,0,NA,4/24/2019 1:22,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",morohless,1,TRUE,FALSE,NA,NA
483,RT @FoggyTrails: We maintain that the school is violating TitleIX by applying it in a manner that allows people in the school to access wom…,FALSE,0,NA,4/24/2019 1:16,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sasha_CA,2,TRUE,FALSE,NA,NA
484,"RT @tonymess: Well, this changes things: Expulsion of Missouri lobbyist’s son behind Title IX bills | The Kansas City Star #TitleIX  https:…",FALSE,0,NA,4/24/2019 1:14,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobbWuddog,38,TRUE,FALSE,NA,NA
