Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
12/16/2011,14.2,28.9,0,SE,35,ESE,ENE,7,11,67,43,1018.6,1015.6,4,NA,20,27.5,No,No
12/19/2011,18.7,27.8,3.6,NNE,44,N,WNW,15,19,84,47,1007.2,1005.3,8,7,20.7,25.9,Yes,No
12/26/2011,17,29.4,9,SE,48,NE,SW,6,24,81,48,1005.6,1002.6,NA,NA,21.2,28.2,Yes,No
12/30/2011,15,30.4,0,SSE,22,SE,SSE,13,11,50,33,1018.1,1015.9,NA,NA,20.9,28.4,No,No
12/31/2011,15.8,31.8,0,WSW,31,E,W,6,24,54,36,1019.8,1015.9,NA,NA,22.6,29.3,No,No
1/12/2012,6.2,25,1.2,S,39,ESE,N,4,9,52,34,1017.9,1015.6,NA,NA,14.8,22.3,Yes,No
1/16/2012,16.5,31.6,0,ENE,39,ENE,NE,19,20,48,30,1020.9,1017.1,NA,3,23.5,29.3,No,No
1/19/2012,17.8,36.1,0.4,WSW,28,SE,NW,11,11,59,26,1015.7,1012.8,1,NA,24.8,34.2,No,No
1/20/2012,20.1,36.2,0,WSW,35,ESE,W,9,19,58,23,1014.2,1010.2,NA,NA,25.3,34.4,No,No
1/26/2012,17.5,36.4,0,E,28,SE,WSW,9,7,38,24,1013.6,1010,NA,NA,24.4,34.9,No,No
1/27/2012,19.9,35.4,0,NNE,39,SE,E,17,9,50,29,1015.6,1011.3,1,1,24.7,33.6,No,No
1/30/2012,20.8,29.1,26.8,WNW,48,NNW,NNW,24,28,92,69,995.3,995.4,7,8,22.6,27,Yes,Yes
1/31/2012,15.1,27.9,9,SE,43,WSW,W,17,19,61,33,1007.7,1008.2,NA,1,19.1,26.2,Yes,No
2/9/2012,14.8,24.6,0,ENE,26,S,ESE,6,11,61,57,1012.2,1010,4,2,19.6,22.8,No,Yes
2/10/2012,13.8,27.4,3.6,W,43,ESE,WNW,9,30,78,43,1010.8,1008.1,NA,8,18.7,22.9,Yes,No
2/14/2012,14.7,31.4,0,NE,26,SSE,SE,15,11,60,34,1019.4,1016.4,NA,3,21.1,30,No,No
2/15/2012,15,31.9,0,ENE,28,SE,N,7,6,65,31,1019.4,1015.6,NA,8,20.8,30.9,No,No
2/18/2012,15.9,31.2,0,ESE,28,ENE,S,6,6,68,40,1016.2,1013.9,NA,NA,22,29.6,No,No
2/21/2012,13.5,28.9,1.4,S,31,SE,NNW,11,7,72,36,1012.6,1010.6,NA,8,19.3,27.7,Yes,No
2/25/2012,15.2,36.1,0,N,31,NA,NNE,0,11,65,15,1021.4,1017.4,NA,NA,21.5,34.7,No,Yes
3/6/2012,12.4,26.2,0,SE,43,NA,ESE,0,9,79,50,1019,1017.3,7,4,16.7,24.8,No,No
3/27/2012,10.6,22,0,S,13,SSE,N,4,6,86,57,1022.7,1020.6,NA,NA,13.5,21.1,No,No
4/7/2012,10.1,20.4,0,W,43,SW,WNW,20,19,59,41,1020.8,1018.8,NA,NA,14.1,19.9,No,No
4/8/2012,5.4,19.1,0,WSW,35,NA,W,0,22,83,45,1019.7,1016,NA,2,12,18.2,No,No
4/18/2012,13.7,26.2,0,ESE,30,SSE,SSE,17,15,66,48,1022.1,1018.3,1,NA,19.7,26,No,No
4/20/2012,14.6,22.7,34.2,SW,19,SSE,E,7,2,100,62,1017.3,1014.7,8,1,15.7,21.9,Yes,No
5/5/2012,3.2,15.5,0,WNW,28,NA,W,0,11,100,65,1021.1,1017.1,8,NA,7,14.7,No,No
5/15/2012,0.4,17.5,0,WSW,17,N,NW,2,6,84,52,1027,1024.1,NA,NA,7.5,17.2,No,No
5/16/2012,3.2,17,0,E,17,NA,ENE,0,9,94,58,1026.5,1023.7,8,2,7.6,16.4,No,No
5/17/2012,2.3,16.7,0,ESE,13,NA,ESE,0,7,100,51,1026.3,1022.7,7,NA,5.7,15.5,No,No
5/24/2012,7.8,17,0,ENE,24,E,S,4,11,82,96,1017.5,1015.2,2,8,10.9,11.8,No,Yes
5/28/2012,1.9,15.9,0.2,SE,17,S,WSW,4,11,97,57,1028.7,1027.1,NA,NA,6.1,15.2,No,No
6/2/2012,2.2,14.6,0,NE,11,NA,NA,0,0,94,60,1023.9,1019.2,NA,NA,6,13.9,No,Yes
6/4/2012,4.8,14.5,0,W,35,WSW,W,9,19,100,86,1008.4,1005.1,8,8,6.3,10.8,No,Yes
6/13/2012,0.2,15.2,0,SE,13,ENE,ESE,2,7,85,60,1022.9,1019.7,NA,NA,6.3,15.1,No,No
6/16/2012,1.4,10.3,0,SE,20,NNW,E,4,6,98,86,1017.5,1015,8,7,5.5,9.9,No,No
6/17/2012,4.4,11.6,0,W,26,NW,NNW,9,13,93,89,1020.9,1020.5,8,7,8.8,10.2,No,No
6/19/2012,5.6,14.2,2.8,W,28,NW,W,17,15,87,53,1022.2,1021,1,NA,10.8,13.7,Yes,No
6/22/2012,7.5,9.7,5.2,NNW,44,NNW,WNW,15,15,91,90,1006.6,1009,8,8,8.4,8.9,Yes,No
6/30/2012,0.6,11.7,4.6,NW,39,NA,NNW,0,19,100,68,1013.6,1011.6,8,8,4.3,11.1,Yes,Yes
7/5/2012,-1,14.2,0.2,SE,17,NA,E,0,7,83,48,1035.2,1033.2,NA,NA,3.5,12.7,No,No
7/7/2012,-2.5,13.3,0,SSE,17,NA,SE,0,7,94,58,1034.4,1030.7,NA,NA,2.9,12.8,No,No
7/11/2012,9,14,27.2,NNW,39,N,NNE,15,15,87,73,1019.1,1017.8,2,3,10.8,13,Yes,No
7/13/2012,7.1,15.8,15.4,NW,24,NNE,WNW,6,13,100,81,1009.3,1008.5,7,8,12.5,14.3,Yes,Yes
7/20/2012,2.3,15.3,0,W,31,NA,WSW,0,17,86,67,1028.7,1027.3,3,8,9.2,13.7,No,No
7/21/2012,1.4,15.3,0,SW,15,E,SSW,2,7,100,53,1033.1,1030.3,8,NA,5.2,14.8,No,No
7/24/2012,0.4,13.6,0,E,15,NA,SE,0,7,100,66,1029.3,1025.5,8,NA,4,13.2,No,No
8/1/2012,-0.5,13.7,0.2,WNW,20,NA,W,0,9,76,50,1025.4,1022.5,NA,2,6,13.4,No,No
8/6/2012,4.1,11.9,1.4,WNW,50,W,W,17,17,86,60,1020,1020.7,5,6,6.1,11.1,Yes,No
8/7/2012,2.6,13.4,0,WNW,30,NA,NW,0,19,80,49,1025.8,1023.6,NA,NA,7.9,13.1,No,No
8/15/2012,2.1,13,1.2,WNW,26,ESE,W,6,11,100,67,1017.8,1015,8,2,6.2,12.6,Yes,No
8/20/2012,2.1,12.4,0,SE,17,N,S,2,6,89,55,1024.6,1020.4,8,2,6.4,11.7,No,No
8/22/2012,6.2,19.4,0,ENE,35,E,ENE,9,19,74,50,1012.6,1005.7,5,NA,11.3,18.5,No,No
8/24/2012,5.3,11.4,9.4,WNW,46,NNW,NW,15,20,90,70,1013.7,1012.9,8,8,6.1,11.1,Yes,Yes
8/25/2012,6.1,10.7,2,WNW,28,NW,NW,6,13,86,63,1020.6,1019.6,8,8,7,10.6,Yes,No
8/28/2012,1.2,15.3,0,SE,20,SSE,ENE,2,11,87,55,1024.9,1019.9,NA,NA,7.6,14.8,No,No
9/15/2012,2.4,17.5,0,SE,19,ESE,E,7,7,79,49,1026,1022.9,NA,NA,10,17.1,No,No
9/17/2012,4.7,17.9,0,NE,20,E,NW,6,9,82,53,1019.8,1017.3,1,7,11.9,16.6,No,No
9/21/2012,11.9,19.4,0,W,39,NW,W,15,22,85,60,1015.5,1014.5,8,8,13.2,18.3,No,No
9/23/2012,4.2,20.7,0,WNW,48,ESE,WNW,11,30,79,45,1009.4,1008.3,1,3,13,18.9,No,No
9/25/2012,0.8,17.7,0,ESE,19,NA,SE,0,9,67,43,1022.8,1018.8,NA,NA,9.5,16.5,No,No
9/26/2012,2.5,22,0,SE,44,SE,NNE,6,19,74,36,1021.3,1016.4,NA,NA,11.5,21.4,No,No
10/14/2012,4.7,21,0,SW,37,SE,NW,7,6,83,50,1025.7,1023.1,NA,NA,10.7,20.1,No,No
10/19/2012,8.5,27.2,0,E,24,ESE,ENE,7,17,78,35,1015.9,1010.6,NA,NA,14.9,26.1,No,No
10/22/2012,5.8,19,0,WSW,35,S,ESE,11,15,56,34,1020.6,1021.8,NA,NA,12,18,No,No
10/23/2012,4.4,20.7,0,ESE,24,SE,SE,7,11,64,41,1027,1023.7,NA,NA,10.6,19.8,No,No
10/24/2012,5.4,23.6,0,ESE,22,SE,SSE,6,11,71,45,1022.9,1017.8,NA,NA,12.8,21.9,No,No
10/26/2012,7.1,18.5,0,WSW,46,WSW,W,15,30,72,41,1012.1,1010.7,NA,2,11.4,17.8,No,No
10/27/2012,6.3,20.4,0,WSW,46,W,NNW,15,15,64,38,1018.2,1017.8,NA,NA,11.5,18.4,No,No
10/31/2012,10.8,31.2,0,S,24,ESE,SSE,9,19,70,38,1016,1012.2,NA,NA,19,29.7,No,No
11/8/2012,16.1,26.1,24.6,WNW,35,NNW,NW,7,11,83,55,1012.8,1011.1,6,8,18.4,21.8,Yes,Yes
11/13/2012,9.1,24.6,0,S,24,ESE,S,7,6,63,37,1019.3,1016.9,NA,NA,16.8,24.1,No,No
11/15/2012,10,26.2,0,WNW,37,E,WNW,4,20,67,25,1013.8,1011.8,NA,NA,17.1,24.9,No,No
11/19/2012,5.8,25.3,0,SSE,41,SW,SE,7,20,58,36,1018,1016.9,NA,NA,15.3,23.8,No,No
11/21/2012,12.3,32.4,0,W,54,NE,NW,13,28,46,24,1015,1008.2,NA,1,21.2,31.5,No,No
11/29/2012,17.8,37.4,0,NNE,35,E,E,19,17,56,35,1012.4,1008.4,4,NA,27.5,35.4,No,No
11/30/2012,23,34.4,0,NW,43,ENE,WSW,9,13,53,46,1010.4,1011,NA,5,29.5,31.1,No,No
1/10/2013,11.2,32.2,0,NNE,31,SE,SSE,9,11,48,24,1007.8,1006,NA,NA,20.1,29.5,No,No
1/14/2013,8.9,27.1,3.2,SSE,39,ESE,SSE,17,22,46,29,1017.6,1015.5,NA,NA,16.1,25,Yes,No
1/16/2013,13.6,36.1,0,NW,35,S,SSW,6,9,51,12,1013.9,1010.3,NA,NA,21.8,34.2,No,No
1/19/2013,18.1,32.2,0.8,W,28,SE,SW,11,13,51,30,1010.2,1009.5,NA,NA,23,29.8,No,No
1/26/2013,21.6,36.5,0,ENE,46,S,WNW,11,11,50,33,1009.9,1004.5,1,6,25.8,36.3,No,No
1/27/2013,15.3,32.9,0,WNW,31,WSW,SW,15,15,60,20,1008.5,1005.3,NA,NA,18.4,31.8,No,No
1/28/2013,18.4,34.7,0,ENE,54,SSE,WNW,7,9,61,36,1007.6,1003.9,5,2,23.1,32.3,No,No
3/7/2013,16.6,33.8,0,SSE,30,E,ESE,4,9,64,29,1018.5,1015.6,NA,NA,22,32.3,No,No
3/10/2013,19.7,35.1,0,SE,24,S,WNW,4,7,65,24,1018.6,1015.5,1,NA,22.5,34.5,No,No
4/9/2013,10.7,26.6,0,SW,19,SSW,S,4,11,72,39,1027.3,1022.8,1,1,16.7,25.3,No,No
4/14/2013,14.4,24.8,0,SSE,17,SSE,SSE,7,9,80,53,1013,1009.1,7,8,17.4,23.3,No,No
4/17/2013,8.9,22.2,0,SW,17,NE,SE,2,7,69,49,1016.9,1013.8,NA,NA,15.6,21.1,No,No
4/18/2013,8.6,23.9,0,WSW,39,SSE,W,6,22,73,37,1016.3,1014,NA,7,14.8,22.8,No,No
4/22/2013,10.6,14.6,7,WNW,26,NNW,W,11,11,90,79,1010.7,1010.3,8,8,11.7,14.2,Yes,Yes
5/11/2013,5.7,23.4,0,SE,24,NA,SSE,0,13,81,39,1030.5,1025.1,NA,NA,12.6,23.1,No,No
5/13/2013,11.3,15.7,9.8,W,41,N,W,15,22,96,65,1015.3,1013.6,8,8,14,15,Yes,Yes
5/14/2013,1.9,11.6,4.6,N,22,NA,NNW,0,15,100,82,1015.8,1013.7,8,8,6.1,11.2,Yes,Yes
5/25/2013,-0.2,16.3,0,W,22,NA,WNW,0,11,100,57,1026.6,1024.8,8,NA,4.6,15.8,No,No
5/28/2013,2.7,18,0.2,SE,15,NA,SE,0,11,79,62,1031.6,1027.7,NA,1,9.9,17.4,No,No
6/7/2013,8.5,16.9,1.2,WNW,39,N,WNW,19,20,95,64,1020.1,1021.5,8,8,12,15.1,Yes,No
6/15/2013,1.2,15.4,0.2,WNW,17,NW,E,4,7,93,51,1016.8,1016.7,NA,1,5.7,14,No,No
6/16/2013,-0.2,14.3,0,WNW,17,NA,WNW,0,9,83,51,1018.7,1015.5,NA,NA,4.8,14,No,No
6/21/2013,-0.5,13.2,0.2,SE,13,NA,SE,0,9,97,60,1022.8,1019.9,NA,NA,3.4,12.7,No,No
6/27/2013,-0.1,14.1,0,E,11,SE,ENE,6,7,95,67,1024.3,1021.3,NA,NA,3.6,12.6,No,No
6/28/2013,2,16,0,N,13,NA,SE,0,6,92,59,1025.2,1022.4,5,NA,6.5,15.5,No,No
6/29/2013,4.3,18.4,0,WNW,17,NA,SSE,0,2,100,60,1026.2,1023.7,1,NA,7.1,17.5,No,No
7/3/2013,3.1,14.8,0,E,15,NA,E,0,11,100,69,1025.7,1022.2,8,5,5.2,13.6,No,No
7/4/2013,1.9,15.4,0.2,N,48,ENE,N,9,19,83,59,1016.4,1011.5,8,8,8.9,14.1,No,No
7/17/2013,11.1,18,2,NE,24,ENE,ENE,7,13,100,78,1022.1,1018.8,8,8,13.1,17.1,Yes,No
7/21/2013,4.5,11.2,7.2,NW,35,N,NNW,11,15,92,65,1016.6,1014.9,7,7,4.7,9.2,Yes,No
7/24/2013,1.9,14.7,0,W,17,SE,W,7,6,100,56,1030.7,1028.9,7,NA,3.6,14,No,No
7/25/2013,0.8,11.3,0,SE,13,SE,ENE,9,7,100,73,1031.1,1028.4,8,NA,4,11.1,No,No
7/27/2013,0.3,13.9,0,ENE,19,NA,SE,0,9,100,69,1030.1,1027.1,6,NA,5.1,13.4,No,No
8/6/2013,8,13.6,2.8,WNW,37,NW,WNW,24,20,74,68,1009.2,1010,8,8,12.5,13.1,Yes,No
8/12/2013,5.8,14.9,17.2,W,69,NW,W,31,44,94,54,1004.3,1006,8,NA,12.7,13,Yes,Yes
8/13/2013,4.6,14.5,1.2,NW,41,WNW,NW,17,15,79,57,1015.8,1014.9,8,8,9.1,12.6,Yes,No
8/22/2013,6.4,11.9,4.2,WNW,44,NW,W,15,17,89,85,1012.6,1010.6,8,8,8.7,10.7,Yes,Yes
8/29/2013,9.8,20,2.8,WNW,57,E,NE,11,26,84,51,1018.8,1011.4,5,1,15,19.4,Yes,Yes
9/8/2013,4.8,18.8,0.2,WNW,30,E,W,6,15,75,36,1027.2,1023.8,NA,NA,12,18.4,No,No
9/14/2013,6.4,19.3,0.8,WNW,28,ENE,W,4,15,73,53,1015.1,1013,NA,8,12.9,17.4,No,No
9/21/2013,5.2,17.6,0.4,WSW,26,N,W,4,13,100,47,1016.8,1014.1,8,NA,9.7,17.2,No,No
9/23/2013,6.1,23.9,0.2,NE,31,SE,ENE,7,17,77,47,1011,1006,NA,NA,14.2,23,No,No
10/2/2013,3.7,19.7,4,WNW,80,NNE,NNW,22,28,64,41,1014.2,1006.1,NA,7,13.3,19.2,Yes,No
10/5/2013,5.5,21.7,0,NNW,28,SE,NNE,9,13,83,50,1018.4,1013.2,NA,NA,12.5,19.9,No,No
10/9/2013,5.6,24.3,0,NNE,28,SE,N,9,15,83,45,1019.9,1015.2,NA,NA,11.9,23.2,No,No
10/12/2013,5.2,23.1,0,N,28,E,N,6,9,78,38,1016.3,1010.9,NA,NA,12,21.9,No,No
10/15/2013,2.5,20.1,0,NNE,30,ESE,S,2,6,81,42,1024.5,1020.9,NA,3,9.3,18.2,No,No
10/18/2013,0.8,18.9,0,E,22,SE,NNW,6,11,72,40,1027.1,1025.3,NA,NA,8.6,17.9,No,No
10/19/2013,3.6,24.7,0,E,28,E,ENE,11,13,75,26,1027.2,1021.7,NA,NA,12.7,23.7,No,No
10/23/2013,13.3,18.2,2.6,NW,46,NW,WNW,17,20,90,87,1008.4,1010.5,8,8,13.8,14.6,Yes,No
10/25/2013,2.1,17.5,0,WNW,35,WNW,WNW,7,26,64,45,1025.5,1022.8,NA,7,10,15.7,No,No
10/28/2013,10.6,24.6,0,ENE,30,ESE,SSE,9,17,65,50,1017.8,1012.1,NA,NA,16,21.6,No,No
11/10/2013,10.5,21.3,0,ESE,43,SSE,SE,20,24,52,50,1018,1015.8,8,1,14,19.4,No,Yes
11/16/2013,12.4,26,0,NE,54,SSE,SE,20,11,55,32,1016,1012.7,2,NA,17.4,24.3,No,No
12/3/2013,15.1,37.1,0,W,44,SSE,NW,9,30,47,15,1013.9,1009.3,NA,NA,25.8,34.8,No,No
12/5/2013,10.1,17.5,29.4,WSW,56,WNW,W,20,28,90,60,1000.8,1001.3,8,6,10.1,14.6,Yes,Yes
12/7/2013,7.7,26.1,0,ENE,44,SE,WNW,7,13,63,28,1020.9,1018.3,NA,NA,15.5,24.8,No,No
12/14/2013,14.4,29.5,0,NW,33,WSW,WSW,6,19,56,19,1014.9,1013.2,NA,NA,21.3,28.4,No,No
12/16/2013,15.8,32.9,0,SSW,43,SE,NNE,7,7,51,28,1018.1,1015.1,NA,NA,23.2,31.5,No,No
12/20/2013,22.2,40.7,0.2,SW,46,SSE,NW,7,17,45,14,1015.1,1009.9,NA,NA,28.6,39.2,No,No
12/27/2013,14,32.5,1.4,SSE,24,SSE,SE,7,7,57,25,1011.1,1007.7,NA,NA,20.8,30.8,Yes,No
1/2/2014,16.7,27.7,0,W,31,WNW,WNW,6,20,61,22,1006.1,1005.8,1,1,22.3,26.4,No,No
1/11/2014,16.5,36.5,0,WSW,30,E,W,7,13,55,26,1018.6,1014.9,NA,NA,24.7,34.4,No,No
1/20/2014,19,34.2,0,SSE,52,SSE,SE,9,11,55,25,1007.4,1004.5,NA,NA,24.5,31.6,No,No
1/24/2014,20.1,23.4,2.8,NE,41,NW,NW,20,15,84,86,1010.8,1006.7,8,8,20.5,20.7,Yes,Yes
1/25/2014,13.3,25.9,31,ESE,35,S,SE,11,19,52,33,1014.3,1014.4,NA,NA,17.8,24.3,Yes,No
1/31/2014,21.8,41.7,0,W,44,SSE,W,9,13,50,16,1011.8,1008.3,NA,NA,28.6,40.8,No,No
2/5/2014,16.7,30.9,0,NNE,33,SSE,S,11,11,45,26,1020.9,1017.2,NA,NA,19.9,28.7,No,No
2/16/2014,20,31.4,7,W,43,W,WSW,11,26,76,34,1001.4,1001.2,NA,NA,22.5,30,Yes,No
3/2/2014,15.8,30,0,NE,20,S,S,11,9,83,36,1020.5,1018.4,1,NA,19,27.9,No,No
3/10/2014,14.9,34.5,0,E,28,ESE,SSE,7,11,62,29,1022.1,1018.8,NA,NA,20.8,32.3,No,No
3/11/2014,18.6,34.3,0,WNW,50,NA,NNW,0,19,59,27,1021.2,1017.2,4,NA,22.5,33.2,No,Yes
3/12/2014,19,30.1,2.8,NW,31,SSE,WNW,6,19,90,33,1017.9,1015.2,8,1,20,29.1,Yes,No
3/13/2014,12.1,29.1,0,SSW,20,NA,SSE,0,11,77,42,1018.8,1015.3,NA,NA,15.4,27.5,No,No
3/22/2014,14,25.5,4.4,W,24,NA,W,0,15,85,30,1017.1,1016.2,NA,NA,18,23.9,Yes,No
3/27/2014,17.4,26.2,16.6,SE,28,ENE,N,9,15,100,68,1018.7,1016.1,8,8,18.3,23.4,Yes,No
4/3/2014,17.6,21.6,1.6,WSW,17,NA,SE,0,9,94,81,1016.7,1016.9,8,8,19.1,21,Yes,Yes
4/9/2014,15.8,18.2,5,SE,20,SSE,S,9,7,96,85,1021.2,1018.4,8,8,16.1,17.9,Yes,Yes
4/13/2014,12.1,23.9,0,SSE,28,SSE,WSW,11,15,61,48,1019.4,1016.3,NA,NA,16.8,23.3,No,No
4/14/2014,13,21,0,SE,30,ESE,SE,17,15,57,43,1021.6,1019.2,NA,NA,16.2,20.6,No,No
4/15/2014,8.2,22.4,0,SSE,50,S,S,6,11,63,41,1023,1019.6,NA,NA,13.7,21.1,No,No
4/29/2014,10.4,22.6,0,W,52,NA,NNE,0,13,94,65,1016.3,1009.7,8,8,14.8,22.2,No,Yes
5/6/2014,9.6,16.4,0.2,NNW,24,W,W,7,13,97,56,1023.8,1021.8,7,NA,11,15.7,No,No
5/17/2014,6.5,19.5,0,E,11,NA,ENE,0,7,87,66,1029.7,1026.2,4,1,12.9,19.2,No,No
5/19/2014,7.8,19.6,0,W,33,NA,SSE,0,13,95,68,1026.2,1022.6,8,1,11.3,19.1,No,Yes
5/30/2014,6.7,18.5,0,SE,15,NA,ESE,0,6,84,59,1026.9,1023.9,1,NA,10.7,17.7,No,No
6/5/2014,6.3,15.6,NA,SE,17,NA,E,0,7,99,77,1029.1,1026.5,NA,8,10.2,15.3,NA,No
6/8/2014,1,14.9,0,SSE,30,N,SSE,2,13,89,54,1030.5,1028.9,NA,NA,6,14.4,No,No
6/9/2014,1.2,18,0,S,19,S,S,7,11,82,54,1032.1,1029.7,NA,NA,5.8,17.7,No,No
6/11/2014,1.7,14.9,0,SSE,13,NA,SE,0,9,100,70,1028.4,1023,3,NA,6.7,14.8,No,No
6/12/2014,3.8,16.6,0,ENE,24,NA,ENE,0,15,98,63,1021.2,1017.7,4,NA,7.9,16.3,No,Yes
6/16/2014,1.7,11.7,0,WNW,43,NA,N,0,9,100,98,1023.8,1021.8,7,8,5.7,10.6,No,Yes
6/24/2014,5.7,12.2,8.6,WNW,67,NNW,WNW,24,35,95,70,1004.1,1002.1,8,8,5.8,11.7,Yes,Yes
7/4/2014,3.6,13.9,0.2,NNE,22,E,N,7,15,100,67,1021.8,1017,8,1,4.1,13,No,Yes
7/13/2014,-0.5,11.8,0,NW,22,NNW,WNW,2,13,100,62,1031.9,1030.5,3,NA,2,11.3,No,No
7/23/2014,-1.5,14.6,0,SE,13,NA,E,0,6,93,63,1026,1021.1,NA,4,3.4,13.8,No,No
7/24/2014,1,12.4,0,E,20,NA,SE,0,11,96,79,1019.8,1016.4,8,7,5.5,11.6,No,Yes
7/26/2014,4.2,13.6,0.2,NW,20,S,WNW,4,9,100,77,1025.4,1023.9,8,7,6.7,13.2,No,No
7/29/2014,3,16.9,0,NNW,41,NA,NNW,0,22,100,58,1018.4,1015.1,7,7,7.9,15.9,No,No
7/31/2014,8.9,19.7,0.4,NNW,56,N,NNW,11,30,63,37,1012.1,1003.7,NA,NA,11.8,19.4,No,No
8/1/2014,4.7,8.7,1,WNW,54,NW,W,13,19,85,81,1010.3,1010.4,8,3,5.9,6.7,No,Yes
8/4/2014,-1.8,14,0,NNW,13,NA,SSW,0,6,79,48,1035.6,1032,NA,NA,3.5,12.8,No,No
8/13/2014,-1.5,14.6,0,SSE,24,S,S,6,11,76,42,1035,1032.3,NA,NA,4.5,13.5,No,No
8/23/2014,2.9,19.8,0,NE,22,ESE,E,4,11,74,51,1031.5,1027.4,NA,NA,9.9,18.3,No,No
8/31/2014,2.8,19.6,0,SE,19,ENE,ESE,4,13,81,54,1023.1,1017.8,NA,4,10.1,18.2,No,No
9/1/2014,4.6,20.5,0,WSW,43,E,NW,9,17,83,40,1014.7,1008.8,8,8,11.5,19.4,No,No
9/6/2014,3.3,18.8,0,SSE,19,NA,SSE,0,9,72,41,1031.2,1027.8,NA,NA,10.1,17.9,No,No
9/12/2014,1.7,17.4,0,W,22,SE,N,2,7,73,41,1025.9,1023.9,NA,NA,9.9,16.5,No,No
9/13/2014,2.6,19.3,0,NNE,17,SSE,NNE,7,7,77,51,1026.7,1022.4,NA,1,10.2,17.7,No,No
9/18/2014,3.8,15,0,W,35,W,W,15,22,76,52,1022,1020.5,NA,4,8.5,13.6,No,No
9/20/2014,2.9,18.9,0,SSE,26,SSE,SSE,7,9,67,47,1025.6,1023.6,NA,NA,11.5,18.1,No,No
9/26/2014,6.8,17.8,0.6,NW,28,E,NE,9,6,93,67,1018.2,1016.9,8,1,10.1,16.6,No,No
9/28/2014,7.3,24.1,0,NNE,33,SE,NE,6,20,77,53,1021.4,1013.9,NA,NA,14.6,23.4,No,No
10/5/2014,8.6,28.3,0,WNW,31,NE,SSE,2,11,83,39,1016.9,1013.4,8,NA,12.9,26.5,No,No
10/6/2014,12.9,29.9,0,N,72,SE,NW,6,15,73,27,1013.3,1006.9,8,7,16.3,29.4,No,Yes
10/7/2014,11.7,18.6,9.6,W,65,W,WNW,17,24,76,50,1011.9,1012.8,8,8,13.9,17.3,Yes,No
10/11/2014,7.1,27.4,0,SSE,20,SE,SSE,7,15,70,46,1016.4,1013.3,NA,NA,14.7,26.6,No,No
10/15/2014,2.9,19.5,0.2,SE,22,W,N,4,2,73,42,1018.9,1016.2,NA,1,9.7,16.6,No,No
11/9/2014,13.6,30.7,0,WNW,37,SE,W,9,24,52,20,1016.1,1015,NA,NA,22.1,30.1,No,No
11/15/2014,17.5,24.3,0,W,37,WSW,W,6,15,61,37,1008.9,1008.9,8,8,19.2,23.6,No,Yes
11/19/2014,10.4,29.7,0,W,30,E,WSW,7,11,65,19,1019.6,1015.2,NA,NA,17.7,28.1,No,No
11/20/2014,11.8,34.6,0,WSW,56,SSE,NNW,6,22,57,13,1012.7,1006.2,5,7,18.7,33,No,No
11/22/2014,12.6,33.2,0,W,35,ESE,W,9,15,58,21,1013,1010.1,NA,2,20.1,32.7,No,No
11/25/2014,10.1,22.8,27,WSW,44,W,W,17,24,63,34,1018.2,1017.6,1,1,14.3,21.4,Yes,No
12/5/2014,17.2,28.9,0,SE,37,NE,SSW,11,15,59,69,1007,1003,NA,8,23.2,25.3,No,No
12/14/2014,13.1,29.1,0,SSE,28,SSE,SSE,7,11,62,34,1012.7,1009.4,5,8,20.1,27.1,No,No
12/16/2014,20.3,34.9,0.4,NW,65,N,WNW,24,31,38,11,997.8,996.9,2,NA,28.4,32.9,No,No
12/17/2014,11.7,26.4,0,SW,43,WSW,SW,9,11,39,20,1006.8,1005.6,NA,NA,16.8,24.7,No,No
12/23/2014,21.2,33.4,0.6,ENE,41,NE,NW,13,26,68,27,1010.8,1007,8,2,23.9,31.6,No,No
12/26/2014,15.1,25.7,0,W,43,WSW,W,24,15,42,23,1012.4,1012.1,NA,NA,16.6,24.3,No,No
12/30/2014,12,27,1.4,W,46,WNW,WSW,20,26,47,30,1009.9,1008.6,NA,3,17.3,25.1,Yes,No
12/31/2014,10.1,30.6,0,W,30,SE,WNW,6,17,46,12,1013.7,1011.9,NA,NA,17.7,28.4,No,No
1/11/2015,18.4,30.6,12.6,NE,28,ESE,E,9,11,83,49,1012.5,1010,8,NA,20.8,28.4,Yes,No
1/25/2015,18,26.9,0.2,NW,46,WNW,W,19,22,50,31,1005.6,1005.2,NA,NA,21.5,25.9,No,No
1/28/2015,16.6,27.5,0,SSE,50,SE,SE,22,24,53,34,1013.9,1012.2,3,2,20.7,26.2,No,No
1/29/2015,14,25,0,SE,46,SE,ESE,15,15,48,31,1016.2,1012.8,NA,2,17.8,23.9,No,No
2/2/2015,16.9,29,0,SSE,33,SE,SSE,20,20,48,32,1015.4,1014.5,NA,NA,20.3,27.3,No,No
2/11/2015,20.3,35.8,0,SE,81,SSE,N,9,13,62,30,1020.5,1016.5,NA,NA,25.8,34,No,Yes
2/12/2015,17.8,31.9,9.8,E,56,SSE,SSE,4,15,74,37,1021.4,1018.6,NA,NA,20.9,30.2,Yes,No
2/16/2015,19.7,34.9,0,NNE,41,S,N,6,9,73,31,1015.4,1012.2,2,NA,22.6,33.5,No,No
